RegionID,RegionName,StateName,SizeRank,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
275127,Rancho Bernardo,California,140,442600,456300,475500,477100,475100,476400,489700,491800,479200,473100,486300,520300,533500,495100,462700,463300,468400,473700,474600,494700,504600,503800,498400,507800,518100,525200,526200,503700,510700,513900,520300,546600,544900,543800,538100,545000,585000,602200,611100,605900,589300,598500,607200,599800,593000,563700,536600,547200,568600,603300,604200,602300,605600,582500,588700,606400,631000,634800,607500,586500,572900,539800,
214146,Olney,Pennsylvania,141,,,,,,,,,,,,,,,,,,,,,,,,56700,56100,57900,60800,64100,62200,62600,66900,70000,75700,80500,82600,78100,71600,69400,66700,64300,64500,71300,75200,76400,77200,76100,79400,78200,83700,84600,98600,97700,105400,100600,97900,89800,98700,109200,107300,96700,100100,115900,127600
275083,Portage Park,Illinois,142,235900,232600,243800,247800,255400,244200,240700,244700,247700,246400,238400,241100,246000,252100,261700,247700,229300,220200,236200,258900,274000,263500,257400,247700,260600,270000,274900,275100,279500,291200,286000,280300,263700,263300,270400,270400,270800,266900,263400,273900,270900,286700,285400,293500,282000,290600,290400,305700,296500,315600,311200,349200,336000,339700,308900,296800,284200,286500,312800,329300,315800,310100,291400
275470,Southeast Anaheim,California,143,453200,458000,464700,466500,470500,479200,487700,489700,477700,476900,463400,485200,498700,530900,523400,502600,494900,491200,506400,504400,512400,502800,504500,507600,509100,509000,533900,537100,544300,514800,520400,518100,536400,547300,542500,542500,540000,553000,579600,596300,595500,573200,556200,560600,568100,584700,598300,595100,591600,577700,586400,586900,590900,578800,571600,578800,600700,627100,651500,638300,620000,595600,611700
403545,Oak Forest - Garden Oaks,Texas,144,294000,270900,255400,275500,300600,313300,318100,318500,318000,316400,308800,307000,309100,319300,321200,314500,323200,316900,324300,318200,315400,305700,299600,304100,308200,302800,323300,336800,344900,331700,335900,324700,338300,337100,372900,349100,367900,366500,386700,369600,358800,377200,376700,368400,334900,342100,335400,336500,320500,329500,348400,346800,349400,350700,357700,360800,378700,402100,415200,393300,375400,361600,367300
275845,Valley High-North Laguna,California,145,197300,199400,206100,204900,211600,211800,220000,218500,220700,222000,225000,227300,228100,240100,248500,249700,246100,240700,243900,242800,248800,251500,253300,253800,256500,260600,260000,263900,262500,269400,264800,273400,271600,277200,275600,283200,285200,286800,283800,284700,287700,287200,288100,286600,292900,291100,295100,292800,298800,304100,305800,303900,298600,298600,292900,299000,308000,315900,313700,311800,315200,324600,
274697,North Cheyenne,Nevada,146,165100,169600,169900,169200,172500,174000,179700,175300,177900,177600,182000,182400,182200,183900,188100,191300,189300,185700,185300,189300,189800,190300,193200,197200,199200,196500,202700,212200,214900,215100,213800,215800,215900,216000,224800,230700,239600,241500,244100,248300,246000,246100,243200,249600,258900,265200,263200,260700,264300,267800,266900,259900,260200,262700,260400,258500,256600,260400,262100,270200,271600,278700,275300
116415,Mar Vista,California,147,927600,902400,931600,923500,946700,971900,1052900,1111100,1150100,1105300,946900,929800,980500,1105400,1108300,1103000,1146400,1139700,1085900,984300,1015900,1063600,1173900,1120200,1094300,1021600,1031300,1013500,962400,1053600,1119400,1172700,1059400,1050900,1130400,1246600,1280800,1283100,1232400,1213800,1233800,1273400,1206900,1249000,1230900,1268100,1202600,1196700,1261700,1360800,1446400,1418800,1360700,1312200,1324500,1448200,1487500,1551300,1407800,1407800,1426000,1577200,
268938,Coral Way,Florida,148,284300,286000,292900,297900,304100,292500,291000,276400,304300,305100,329400,310300,300100,321300,317300,333200,316700,329500,337500,328400,351800,322400,310800,296500,313600,335400,319200,342100,345200,354000,335700,338800,331100,341400,327300,334100,342800,347100,366200,356300,361600,339000,352600,340000,346600,338400,369000,362700,377000,354100,342500,330800,335500,377600,359500,336300,319300,349300,371800,382300,362300,353100,320600
274680,North,Texas,149,182400,184800,181000,178600,178100,183000,187800,189200,193400,177200,177500,177400,189900,194400,189300,195500,188000,200100,198600,207200,199100,200900,198200,199300,177000,178500,183000,209200,217200,216800,221700,218000,236100,225700,235600,220100,239000,213600,222900,218100,237100,215200,204200,209300,247500,249500,243700,219100,223200,222900,233200,233500,238000,238300,243200,246200,259100,276500,285600,278200,273300,281700,272200
273594,Edenvale - Seven Trees,California,150,515900,503500,493100,513200,531000,545200,548300,563000,553500,553800,547400,547800,565700,572200,579000,602100,605100,603100,585000,582400,596500,601500,630500,632900,636700,623100,622800,640900,649100,583900,571100,572500,658200,673800,732300,754400,771100,746800,754500,787500,795600,793900,780300,779600,768400,766900,753100,772800,767200,785800,774200,779000,760400,753500,735400,748600,767500,768200,762000,761400,751600,745700,
276351,Greater Heights,Texas,151,421100,428100,425100,435600,424200,430300,420200,410200,403900,415000,417600,401700,396500,408000,427100,417700,419700,413800,426600,432200,442100,433100,410200,402700,402300,423400,427800,430700,430200,431300,432000,436500,431800,440000,448200,459300,479700,481100,483400,464200,461100,459900,472300,465400,459500,447600,459400,468200,478000,470900,462700,469500,489300,518100,519900,500800,481600,484700,478900,481300,477700,483500,
118849,Watts,California,152,220700,222700,221300,209900,212100,225400,248000,256500,255500,258300,257900,250100,245000,250600,269400,269100,267100,257200,263000,274500,288200,293200,283100,285400,309400,323300,316000,302800,284000,295700,289800,305600,298400,297100,315800,323500,340600,323600,330500,333400,349800,347600,346800,342500,347200,356100,367400,374600,376300,378400,386100,381700,379700,375900,377800,372100,372700,388900,403100,390400,393100,,
273930,Harbor Gateway,California,153,,,,,,,,,,,,,,,,,,,,,,,,,,488800,477600,480900,492900,500800,497200,510000,486500,474000,473000,486900,495100,484300,483200,495400,523000,549100,551000,532800,542500,556200,560100,547000,509800,519600,534600,558700,555200,546200,544000,550800,546800,568600,571300,584700,567400,591000,573700
276537,River Oaks-Kirby-Balmoral,Tennessee,154,151100,142100,143500,147600,145000,149500,139200,134400,136600,141500,146200,162400,170700,177200,160600,159200,152500,166400,168600,186100,180000,180300,165200,157800,146500,152700,141300,167300,170000,171600,161700,163200,192600,191500,195500,199200,199600,195400,194600,197500,195200,182500,180300,182300,182800,192400,202700,205900,179500,177100,165200,184000,180500,189200,191700,190200,179200,170700,171000,193600,,,
271495,North Dallas,Texas,155,,,,,,541500,507400,480400,445700,449400,496600,552100,587100,567400,543800,530600,576400,590400,611500,611600,589400,665700,688600,670400,600500,582100,648600,669100,661200,667400,681900,678700,699300,696300,704400,709800,743200,790600,800200,787200,774200,752600,740400,756100,805600,756000,774400,720800,825200,898200,886800,848200,771600,840500,825300,778400,719300,751800,802500,836200,856800,860800,841600
273035,Bridgeport,Illinois,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261100,268400,280500,303100,314500,296500,278300,311900,350300,356400,330200,318800,318900,315700,327200,327700,324900,311400,318900,324800,307900,313200,298700,290800,286500,312200,330100,321600,316100,377400,375800,375200,323500
273887,Green Valley North,Nevada,157,222200,229900,225800,217600,212300,209900,220500,225700,234100,234100,235600,230700,231900,227800,226700,226800,237700,238500,237200,227800,226800,227900,235500,237600,231900,232600,231000,241100,237300,242900,248700,250300,257700,257400,264700,257100,262200,263000,270600,274300,290600,300700,303300,294900,291500,287600,289700,295100,305400,304500,304300,297500,295900,297600,298100,300400,305700,314500,321300,312700,311400,319000,336500
271985,South End,Washington,158,143300,150300,144900,144900,144700,155700,155800,160200,156400,169300,172000,180300,174700,175200,175900,179600,182600,179600,180600,184400,191000,193300,195500,199200,203900,205900,205300,207400,218100,222600,224400,215500,221900,226900,235600,232700,233600,236300,243700,246300,254000,255800,258900,251600,252000,254700,257000,258100,258700,260200,262800,266900,276200,277200,279800,275900,278400,275800,281900,284400,298100,300900,
241514,Bayside,Virginia,159,192300,195300,190500,195300,198900,206400,210200,206500,204700,192300,174000,175800,184900,205700,206800,202200,201500,203200,201500,204200,201500,196400,202900,206500,200200,179100,180500,189800,208100,207400,220700,220000,225400,209500,212000,201300,203100,204700,214200,222900,218100,210200,210800,213400,214500,220800,213500,214000,210500,216600,224300,223500,232700,228900,232200,230400,240100,234700,232300,219500,216300,221400,
28723,Fern Creek,Kentucky,160,146800,149000,154400,164900,171300,169100,170100,167900,164100,162500,163200,167200,164000,165000,166400,174000,173500,180900,183400,186100,185000,180200,182600,178100,179600,181000,180900,179600,184300,187600,190700,183800,182500,191000,192700,192100,187900,196300,203000,204000,194400,190500,189200,187900,191700,191900,198000,202300,208100,208700,205500,205500,209500,208700,204700,203300,210300,211000,209600,202200,197600,199200,208400
274834,West Oak Lane,Pennsylvania,161,99600,99500,113600,100000,113800,98200,97600,98100,105000,110300,103300,102300,91500,96500,87900,102800,96500,99500,95200,101300,103300,97000,104400,102400,107000,106000,112100,112200,114700,121400,124600,123700,119800,124500,131400,127000,122200,97800,106500,106100,119900,125000,120600,124200,119500,122300,119200,114000,124800,129800,133400,122600,131900,140000,148700,146100,150900,162700,160500,148200,147500,,
47950,Tarzana,California,162,503900,522900,529400,468000,494400,453500,469700,479800,533000,587500,595000,626200,605100,602400,520900,540100,511900,575700,555700,562100,552500,555700,603600,639500,606100,639200,605800,672900,624100,648400,649600,613000,603100,555400,557700,595200,588700,612800,640900,675300,655100,588700,614200,659400,673000,709300,735200,737700,790600,687700,764100,733000,795300,689200,634900,676700,709500,781400,818800,918700,821000,764600,665900
113455,Anaheim Hills,California,163,595700,612900,641700,629700,610900,602100,614100,622400,642000,637200,652800,648900,658000,653600,667700,670800,687800,686900,692000,667000,641100,634600,634600,654700,618900,593900,574600,612400,631400,657400,643800,646900,645700,661400,705000,707900,729500,722700,742900,717300,702000,696500,720500,770300,768400,764000,721800,726100,714400,682600,671200,658800,696600,701200,714200,710500,726700,741400,778100,790100,806400,753800,762100
268588,West Hills,California,164,558400,543900,558100,562400,571100,556500,559800,554800,561000,557000,555300,579800,590000,608400,599800,597100,586900,590900,600500,613600,605300,606500,603500,611700,633000,640800,642800,635700,637300,627100,622300,618700,639300,643000,655800,657000,655000,657800,662700,677300,679500,687100,677500,670100,674300,686800,692000,688100,672900,673300,667200,687700,684600,681200,669200,671400,688000,715100,732600,733900,737100,740300,759600
271409,Greater Inwood,Texas,165,115100,116100,114000,114000,111400,112600,115700,116400,119400,114700,110000,107100,111500,112100,115700,113200,119600,120400,114200,114600,117900,131200,134700,138500,130900,122900,118900,118500,119500,116900,119100,124200,123500,109600,104000,100000,113200,120800,127900,131200,127700,129600,131700,131800,128500,130200,129800,131900,133700,137700,140100,125800,120300,120900,140900,142500,148100,146500,155900,153600,147400,143800,
276253,Charleston Heights,Nevada,166,132900,134600,135700,126900,128700,120700,120200,120000,131800,135600,137300,139200,139200,135800,135100,136800,139900,137800,135500,135300,135200,136800,139800,142300,149900,139500,140800,138600,152700,160300,163100,163100,164400,164700,170700,174700,195400,199500,202800,187700,190700,193000,199000,199800,202400,206700,209500,214400,213400,218900,215500,213800,210400,205900,210600,212300,217100,212200,211600,214000,226200,231900,236500
155633,South Boston,Massachusetts,167,484300,503600,513000,519600,520200,527100,537100,521200,525600,538800,551500,545900,532200,536400,544100,566700,580400,598600,621800,627400,630000,624300,626100,633500,632400,643600,621900,617500,594100,622300,626900,651300,656400,646600,637900,642200,658300,734500,725900,766000,689300,690400,650400,671000,679100,705200,696500,697600,697200,699700,694100,750100,776000,793600,741900,714200,723800,716400,728000,730500,747700,745700,
275084,Powers,Colorado,168,226000,222000,222800,224900,225900,225200,224000,224600,226400,227500,227600,227900,228500,233900,236400,240900,241200,243200,244300,245900,248900,252300,253600,254200,260500,262000,265800,259800,262000,262600,265500,268700,272800,273400,276800,278600,287900,289900,293500,292800,294400,295800,299800,299200,299600,296900,301900,305000,307500,313100,313800,315100,311100,312900,315900,318800,324800,327800,333800,332000,336800,338100,345300
268002,Arleta,California,169,377100,369900,376000,374800,387700,395200,401900,403800,400900,396100,402600,406600,417800,437600,440700,440800,423900,421700,420500,420900,418500,423400,421800,433300,434400,444900,443500,447000,445100,451200,463100,466200,471000,467800,475200,487300,491800,519500,512300,510800,489600,492800,524600,523300,526800,504700,504400,502200,489800,465700,459600,467300,496900,482500,506600,512700,530300,520200,521200,541300,543700,552900,564300
268473,Silver Lake,California,170,841100,829400,792600,770200,787500,740300,764100,761900,811700,774200,810100,816400,910100,896200,965200,922200,899700,959200,903400,886400,798300,851500,893700,915500,875600,906500,887500,935900,871600,864300,864800,935900,928300,969700,939000,993900,942700,931300,901200,903800,947700,983000,980100,1046100,1081000,1084500,985800,953000,983200,1040100,1105500,1133200,1217500,1190000,1197800,1181400,1210600,1153100,1123100,1147100,1141500,1142500,1168500
47880,Studio City,California,171,639800,662300,681400,788600,828600,836100,801000,761900,743900,727000,793600,762200,760500,685900,752100,733800,732500,707700,690900,772100,722100,730500,680100,789300,804100,822800,773500,765100,760100,748200,728500,740000,752900,812500,864000,889400,892400,932700,946300,958300,827500,861300,899400,978700,1044100,1059400,991000,963700,1006400,1095500,1089500,1103600,1159000,1182600,1168300,1221200,1138700,1154700,1062300,1084300,1056600,1129000,
7877,Westchester,California,172,820600,829200,826500,845000,832600,845200,838400,829600,830500,777100,796500,824400,895000,896500,870700,856300,902100,916900,941300,925600,902500,906000,907500,934000,942800,964200,981000,1022000,997600,973000,934600,970600,1006000,1032000,1000500,987700,950400,963000,984200,1022300,1022700,1050900,1088500,1083800,1110900,1102300,1180000,1135700,1231200,1279600,1268900,1156800,1033500,1059300,1105900,1119900,1128400,1061600,1112100,1198300,1246800,1228700,1240400
28173,Cragin,Illinois,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237300,228800,235200,228000,252800,253900,267500,257200,263500,264900,252000,268600,260000,275300,256900,254800,243100,222900,246700,255300,263600,260000,263800,271800,261300,280100,270100,274300,251800,270100,278900,282500
274451,Mayfair,Pennsylvania,174,110400,106000,108500,106300,115700,113900,118300,116300,116500,117000,117300,121900,122800,114300,114300,112700,125100,123100,127200,129500,136600,140400,144100,145700,146500,143200,143900,144800,148000,152100,155500,157700,157000,154800,155100,153100,158000,162100,165500,166000,161700,167300,165000,172200,176900,183900,182800,177000,175200,177300,176300,175800,175000,175900,178000,177900,181500,182100,182900,185800,190500,190900,180400
37835,Chatsworth,California,175,476300,492100,486500,489400,463900,468100,489400,520000,480000,446900,460100,502500,515400,489300,487000,484000,477000,476200,488400,511800,529000,534200,519600,483300,489100,519000,537500,538900,526400,547700,515600,513700,511700,540500,566500,579900,570900,542500,548600,581100,614900,600700,597900,580300,592100,599200,611600,600300,621600,628500,650900,628800,634800,611900,593600,579700,614000,637600,648800,640400,693000,708900,678100
275552,St. Albans,New York,176,367500,346700,367400,361400,386300,375200,376100,364900,329900,326500,333700,362300,369900,363900,375800,372700,367800,356700,361100,368700,386300,385000,377800,374800,375600,392600,371600,371400,365100,380700,395700,411100,412300,417100,421700,421800,429300,430600,445700,445800,459400,451500,428800,420700,422100,453300,437600,459300,438000,459500,473600,496300,492100,451300,459100,480500,499100,485200,474600,484300,500700,495700,520400
25160,Hollis,New York,177,,,,,,,,363600,367000,375700,375600,361500,386100,380500,387500,377900,383100,392600,399300,417900,412200,388200,384700,398600,430600,432000,439800,421800,431200,433900,447200,433900,422500,430700,429300,418700,410000,433900,449800,466900,474400,485700,484000,464500,472500,476500,498600,517400,519700,514400,554000,550400,561500,520600,504400,494900,493800,531400,522600,529800,519000,563100,527400
6952,Saugus,California,178,435000,432600,437000,448300,448800,455400,456500,454600,449000,440900,446000,445400,454700,460200,466400,463200,455500,455400,458000,472700,474300,489800,481000,491800,487200,494100,487700,491100,507100,512200,511500,503800,510000,516600,518000,521700,520500,522500,521500,523600,527900,541400,545600,544000,536100,539400,543000,544400,551100,556600,565300,559200,560000,555500,568100,563700,565400,570800,613500,646400,,,
113736,Berryessa,California,179,757800,801000,788300,784300,762900,779800,794700,796200,810700,820700,817000,805000,805400,751900,755500,754300,805700,810500,820300,847000,820400,826200,837200,860000,859900,842600,866300,903600,926200,964400,954600,960700,966400,995700,1014900,1073700,1088400,1128900,1120400,1163300,1212300,1197100,1131800,1073000,1070500,1096000,1091100,1047500,1058100,1059700,1098900,1079400,1086700,1068500,1087000,1082000,1073600,1001700,965200,993100,1064300,988600,1004200
116035,La Sierra,California,180,282300,307400,329500,330700,312100,298300,301500,301600,314800,315600,317100,322500,328900,329900,328800,329000,326700,323200,321400,323900,331300,335800,338100,331900,335400,338800,347700,349900,355200,362300,364900,368200,366900,366400,367200,370900,372900,366700,365500,379000,389400,391000,386700,388300,392300,391100,392000,397700,398700,407300,396100,402100,399100,405100,396000,398400,394500,402000,406400,419700,415300,394600,382500
276113,Wolf Creek,Texas,181,,,,,,,,,,,,,,,,,,,,121300,122800,127100,133900,136800,136300,135200,135800,134900,134200,132400,132500,135700,130400,131700,131400,138200,141800,147200,150100,152800,155700,158000,159300,158900,160100,160900,155400,164100,165100,176700,180000,178500,181100,172500,173400,165700,176000,184300,179100,168800,163200,172800,189100
46087,La Jolla,California,182,1089400,1165400,1178200,1126100,1049400,1052100,1077000,1103800,1062300,1046200,1008900,1029800,942300,950700,934400,1026900,1108400,1108000,1069900,1078400,1124700,1120600,1049400,985200,956100,1117700,1176700,1274300,1158400,1217700,1212200,1173100,1174200,1196400,1250500,1240500,1244900,1187500,1243500,1245300,1281800,1126400,1129800,1178600,1271200,1261900,1385200,1424400,1510100,1402800,1448700,1419500,1436800,1288900,1254900,1179700,1289400,1366900,1428900,1396100,1399100,1271800,
273809,Gateway - Green Valley Ranch,Colorado,183,225300,226500,228600,236800,241800,243700,247500,251700,255100,255900,253900,252900,253600,264500,273000,274600,275000,276100,279600,279500,281000,285400,289300,291600,292300,293400,295500,299800,304100,307600,309400,310700,311200,313300,316700,321300,324800,327400,332700,333600,332800,331500,331500,338000,340600,343600,339500,337300,339600,341100,342100,337100,338200,339800,345000,345600,352600,353700,357500,354900,359300,359000,362500
276525,Rancho Charleston,Nevada,184,137900,143800,149000,150200,145400,131700,127400,126800,148700,156300,159400,154900,157500,154400,149700,166100,168200,168800,151100,164400,168000,169400,158100,175800,195200,211500,210400,202900,198300,195200,197100,194600,198400,196200,200600,193500,194300,197800,203600,222900,230000,236400,230700,232900,239800,262800,266500,259300,237300,222700,226400,230900,242800,244900,242700,250600,263200,274800,261200,263700,257600,259300,
274695,North Central,California,185,515600,514500,486300,491700,505500,523900,517700,527900,515300,532200,552500,575700,573100,515800,511200,490800,533800,527100,548800,541700,559900,581000,597400,600000,595000,609100,608800,628500,640000,630400,628100,605200,589400,578700,583700,618700,655500,680200,686000,668100,653700,664000,676100,681100,692000,686700,697600,681700,688300,684800,688500,716800,742100,741800,687100,630200,639000,655000,687100,666900,654500,643400,702100
269614,West Lawn,Illinois,186,145300,143500,137900,136600,141300,144100,145700,148100,157100,156700,150300,152300,157500,162500,162700,151800,157100,158600,173600,171700,159300,155000,155400,165300,159900,179700,187800,199800,182000,180400,174200,175800,168400,177900,180300,183800,183200,184100,184500,186600,185800,194400,202600,205100,204300,197000,207200,207200,218400,213800,204300,197300,191500,210400,200300,210600,196900,197700,197800,211500,223400,230400,235900
396209,Summerlin South,Nevada,187,,,,,340600,337800,335800,334300,330600,331800,333600,341300,335700,337100,336900,339500,338900,343500,345800,339600,335900,339200,342000,343100,369900,376700,386900,362600,365500,363800,382300,379400,376900,382200,398500,401900,401900,399700,410100,422600,429900,437700,425800,436800,449300,454700,428700,423000,432500,457100,454800,428600,427100,434700,451000,453000,434500,440700,423400,428100,430900,428900,501900
403167,Overbrook,Pennsylvania,188,,,,,,,,92600,96700,104500,115300,115100,106100,87700,79000,80800,90000,94700,87700,103000,113400,113900,109200,108800,119900,129100,133400,129400,115600,106600,111500,126400,128200,120900,102700,109200,113500,117200,127600,122800,136100,127700,134200,119700,113100,118400,115000,130300,123200,140700,130800,152700,158800,170400,156100,153400,182200,190600,190500,157000,154700,164500,168600
6018,Montbello,Colorado,189,193200,193100,199100,211900,210000,211100,210500,223500,224600,229000,229200,232200,232800,237600,241200,246300,246100,246500,247000,249000,254600,258300,262000,260800,262900,267000,272200,273900,274100,277500,279300,276800,279000,286900,297400,299700,296200,301000,300000,303800,297400,301700,305100,311600,313000,311400,304900,314800,319200,329700,323100,323600,321200,320000,322900,323300,331200,330800,336400,337200,339400,338400,343700
271166,Cobbs Creek,Pennsylvania,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64400,66600,62300,55900,58300,61900,64900,60200,67400,64400,68800,65400,66900,71600,70000,71900,72900,75500,77000,75400,77000,79500,96800,103300,106800,97800,96500,94100,90900,85400,94900,105900,
115729,Park Mesa Heights,California,191,340800,347600,353000,373900,372600,382900,392200,433300,434700,407600,371600,360100,390200,389300,399100,376800,375800,395000,410300,429700,396700,387700,389600,431300,452000,472800,488900,482800,477900,462700,502700,504800,513400,515700,541100,549100,549800,548400,560600,555900,570400,548600,536200,534300,559400,587300,570300,545000,526300,529100,546600,560300,562900,548500,544500,556500,567600,581100,588100,595800,588300,629000,654400
403184,Del Rey,California,192,740200,738500,763700,777600,798900,774400,772400,752900,783600,787900,772700,788800,660400,698000,682200,808200,798300,795400,818100,830500,847100,828200,819100,792800,794900,792100,814600,833100,863700,871300,867500,862700,888200,912200,924700,920800,936300,920300,937200,956500,991600,1009900,968500,979200,1017200,1048600,1056000,1024500,1032600,1010100,1067700,1074900,1053700,992700,999800,1057300,1081600,1069500,1065600,1043200,1068400,1094400,
272701,M Streets,Texas,193,344200,379600,379400,388800,381500,368100,368100,374600,379600,378200,356900,355800,305400,325100,337700,401500,404400,405400,402600,412200,432800,441200,445300,412600,420100,414600,430600,414600,420900,426000,430600,430300,423400,415900,418600,437500,437900,436600,428100,450500,449500,464800,451900,455400,455200,484700,498800,477200,475300,471300,506000,498700,502300,490400,488700,502100,476600,490400,469700,485200,481000,461400,473400
273554,East Las Vegas,Nevada,194,,,,,,74800,77400,81400,96500,92400,94000,97700,103400,102800,92900,92800,95200,109500,108500,106400,102100,102700,101600,101800,92300,93900,98200,110000,112900,114800,120400,121800,131900,133500,140700,144100,147500,153700,159300,155800,153700,144800,157500,161900,166000,169400,178300,182000,177300,172100,159300,155700,156200,168800,152100,156200,160400,198900,196900,186600,178100,182000,200600
192889,Whitney,Nevada,195,140000,140000,139200,143600,145500,146700,151100,150600,154900,149300,148900,148300,151000,153400,151900,152600,152300,153100,151000,149300,150300,149500,151200,152700,162400,164700,166400,161000,163400,166700,171000,177100,182300,189600,190400,188200,193100,196600,206500,208000,209600,208400,208900,210200,213700,217600,225800,227600,225500,226800,223200,226600,223800,231700,229600,230800,227100,233500,237100,241800,239900,236900,238100
250206,Capitol Hill,Washington,196,386900,376900,402100,396500,395000,373200,394100,403000,402800,445900,448800,520500,488500,495100,448300,437200,462500,464400,473500,474200,462000,473100,466900,487400,574300,614300,610800,540600,502900,516000,519400,553400,590200,618200,621000,611700,614500,627300,620700,654700,674700,683500,649900,717800,697300,673200,597900,588300,622300,619900,647300,630200,593200,596000,596100,648900,645000,643100,702900,740600,791100,676700,587600
417703,Corona Valley,California,197,477000,481400,477700,476500,472800,476900,476800,479300,475900,471800,483000,482300,491200,480800,490100,491400,503800,503100,510400,506300,505300,501300,515200,515400,523100,520300,527000,526900,527000,535800,542500,552600,556100,566000,563800,565600,564800,576300,585100,583600,580300,570800,566200,564300,569800,581300,579900,578700,569000,566600,563300,560000,566400,574900,583200,580900,578800,581800,580900,583600,576500,585900,592300
121697,Columbia Heights,District of Columbia,198,516300,561200,587600,568400,535400,520900,542000,549300,540700,521000,513900,554300,549200,550500,504200,517700,519700,565700,567000,586000,571400,571500,559600,570900,603400,582600,596700,576200,597700,587000,567300,548200,564400,609100,633600,606700,591400,602700,601600,597800,574300,569200,566500,526800,474300,481500,478700,558900,549500,617100,581600,587300,602000,603000,588200,535800,570300,571900,587400,614000,649900,631000,583000
272942,Berclair-Highland Heights,Tennessee,199,,,,,,,,,,,,,,,,,,,,,,,,39100,39200,37900,38600,37000,38800,38100,38200,38000,38900,39300,39000,41100,42000,44600,42200,45900,43900,45700,43300,42900,46600,44600,44600,41100,44100,43200,41700,43000,47200,49900,46200,43200,45300,46700,49800,48200,46100,44600,43200
271026,Old Brooklyn,Ohio,200,43300,47000,48000,58100,53600,54700,49400,54700,52900,53100,51500,46700,44900,46200,51000,56000,56600,58800,62700,62400,59000,56900,60400,65300,70800,74700,73600,69000,68500,70100,76000,75900,79800,78900,83300,88400,86800,77400,77300,71700,79200,73400,82500,80500,81400,84100,87400,94400,87700,91500,86000,85600,82500,83800,94800,90600,87200,86500,99300,106900,97200,90900,92000
417708,South Corona,California,201,460200,467100,461100,464500,453200,465300,466700,475400,476700,479300,485300,479600,489800,492500,499800,493100,487900,484300,492200,493900,506200,483800,484600,480500,501800,507000,508000,516600,500400,484200,469300,496800,521300,545500,553100,557500,565800,557700,568000,579200,593400,592200,578700,577900,568700,564900,568200,578600,589100,571900,550800,546000,554100,553200,542700,548700,571400,588700,608200,,,,
274800,Northwest Anaheim,California,202,395400,381600,392400,378200,382400,375900,383800,381400,398100,415900,422200,417300,407900,426000,409200,426200,436200,464700,435900,436600,412100,429400,420200,413500,423700,419000,464400,451200,452300,406400,445900,441900,463500,445400,465500,464200,474100,482600,478700,453000,437400,455100,495200,506300,518300,445500,440200,435600,471200,467800,479000,494900,519600,503000,526600,527500,530700,544300,501300,529300,502900,,
245508,Mears Corner,Virginia,203,224700,220400,222500,232900,238000,239600,239600,233600,232200,220200,220800,222000,236000,227900,227300,222100,229200,226100,224700,227100,235800,231800,236600,234900,240800,239600,237800,239100,231300,232300,239600,247900,247100,241500,235700,234700,235000,239100,241600,247100,250100,249700,242300,242000,247400,254200,248300,244600,240200,258300,256500,257000,243800,262000,263000,268900,251700,256300,255000,258600,257600,255900,
403253,Otay Mesa West,California,204,335400,341300,332400,330400,328500,350700,361900,359800,356300,362100,356200,328000,323500,306300,344700,351400,388300,389100,384200,382200,372800,388000,410200,428900,424800,403900,393100,404800,413900,412300,410600,416900,420100,408300,383200,385600,399400,436600,451400,449800,417200,425500,430300,454800,449500,456600,463700,455600,446300,442700,451000,458900,457000,446300,430400,410500,414400,427100,470700,498000,492600,480300,
215792,Somerton,Pennsylvania,205,199700,199800,205100,203500,211100,205900,200700,204000,202200,207800,205500,217900,212300,208200,190700,207000,209800,221200,203300,197400,198000,204000,215000,219200,220500,214400,181100,179800,171900,213300,215300,226200,227500,228300,222400,213300,220300,226600,228300,218500,222200,228300,241200,249000,252000,247500,247100,254500,260300,263500,253800,258900,255700,260900,257600,261200,264100,262200,265400,267100,273400,273700,
155995,West Roxbury,Massachusetts,206,408600,397300,399200,411100,412500,422000,421600,427900,426300,441400,430900,450300,427100,472100,433500,447900,413700,455700,458200,476600,469200,470200,446200,448200,454800,477700,485500,488100,508200,511100,517200,509500,495400,498500,503500,531500,545900,570800,564200,561200,540000,544000,544100,536800,548000,549800,553500,545800,551200,571500,589300,606000,605900,556700,553900,528900,540200,577800,574700,622900,614500,,
269071,Little Haiti,Florida,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189800,212700,222800,201200,196000,192500,222900,219100,234500,221100,231600,210400,226800,242400,262300,236400,251600,264300,293100,270700,277000,286800,273400,243700,247400,285800,322500
